ID	coculture_1_0d	coculture_2_0d	coculture_3_0d	coculture_1_9d	coculture_2_9d	coculture_3_9d	coculture_1_70d	coculture_2_70d	coculture_3_70d	coculture_1_450d	coculture_2_450d	coculture_3_450d	coculture_1_720d	coculture_2_720d	coculture_3_720d
Other_Candidatus Omnitrophota	0	0	0.06166	0.177256	0.532365	0	0	0	0	2.59515	1.158	5.56098	1.63285	1.06191	3.61619
Other_Candidatus Riflebacteria	0.062157	0.020964	0.016332	0.348601	0.364711	0.080779	0	0	0	1.21329	0.374794	1.45308	0.638805	0.440879	2.33721
Other_Candidatus Rokuibacteriota	0	0	0	0	0	0	0	0	0	0.965995	0	0	5.70416	0.400543	0
Other_Candidatus Saccharimonadales	0	0	0	0	0	0	0	0	0	0	0	0.679209	0.110533	0	0.59362
Other_Candidatus Thioglobus	21.0476	5.28636	9.5366	11.8111	25.7334	6.78207	3.68396	8.42336	15.0115	2.9345	4.52136	8.22732	0.465897	0.810418	0.560174
Other_Caulobacteraceae	0	0	0	0	0.007089	0	0	0	0	14.5206	0.03841	4.0197	2.18155	0.089415	1.31908
Other_Caulobacterales	0	0	0	0	0	0	0	0	0	2.16681	1.877682	0	0.281495	0.14103	0.03954
Other_Chitinophagaceae	0	0	0.008261	0	0	0	0	0	0	0	19.1547	5.98796	0.04019	0.768752	1.36548
Other_Chlorobiota	0.212609	0.044304	0.128477	1.806605	2.063994	0.505589	0	0	0.193639	6.514945	3.246392	9.25556	3.899952	2.484141	14.28077
Other_Chloroflexota	0	0	0	0	0	0	0	0	0	13.2085	0	4.316741	1.777501	0.09458	3.524622
Other_Comamonadaceae	0	0	0	0	0	0	0	0	0	13.54439	1.6855	34.28153	2.92781	2.06732	3.671364
Other_Cyclobacteriaceae	3554.8152	1045.0485	2003.503343	4624.0642	4575.0291	2433.0566	2038.560401	3556.3982	3756.086631	959.588303	1184.16482	2024.29291	143.22179	169.804817	133.486037
Other_Cytophagales	13.4222	1.94982	2.313301	7.80191	2.34305	1.16155	0.267384	0.248787	0.362078	2.739125	12.753566	53.17159	2.552374	2.249525	2.113996
Other_Desulfobulbaceae	0.061681	0.127574	0.049372	0.868477	1.02744	0.213954	0	0	0	4.39334	1.502367	6.19884	1.757172	1.907673	7.68645
Other_Desulfuromonadales	1.98937	0.239325	0.931873	4.11238	2.7016	0.974602	5.23243	31.5326	15.7686	13.8541	15.2764	3.56805	33.3331	19.7793	16.4955
Other_Devosiaceae	4.30183	0.49402	1.712666	8.53564	4.67479	1.127044	10.63775	63.3601	30.6902	103.820749	31.068752	32.71638	83.29596	50.428315	56.41973
Other_Erythrobacteraceae	0.050734	0	0.012061	0.031943	0.02427	0	0.367632	1.418007	2.64368	0.257133	215.088305	420.379445	1.358581	40.725427	26.679242
Other_Euzebyales	0	0	0	0	0	0	0.573767	6.976209	0	5.527256	4.103669	4.364379	3.742132	1.924401	2.820004
Other_Firmicutes	0	0	0	0	0	0	0	0	0	9.94756	0	2.06711	1.92959	0.08182	1.47903
Other_Flammeovirgaceae	0.039466	0.101718	0.12477	0	0.03684	0	5.118584	0	0.875646	34.038501	9.629186	1248.96083	1.785114	10.177836	14.175735
Other_Flavobacteriaceae	133.443314	31.79498	58.453554	131.838823	125.008319	53.997111	49.342046	93.734203	87.438523	29.604792	32.350773	93.260671	33.176202	17.78471	61.261453
Other_Flavobacteriales	264.613097	40.981646	67.36581	183.274216	50.600324	26.56306	6.653587	11.150112	5.968971	37.070512	16.334913	21.950501	247.777259	102.008263	505.555964
Other_Flavobacteriia	16.0299	2.08651	2.68457	8.20339	2.33228	1.10853	0.305081	0.125515	0.183085	2.02552	0.483221	0.218055	2.5443	1.12395	0.635362
Other_Gammaproteobacteria	0.064923	0.022344	0	0	0	0	1.268436	0	0.241795	69.362884	24.554917	39.281123	111.802331	125.499186	101.727767
Other_Geminicoccaceae	0	0	0.278762	0	0.062961	0	0.083888	2.07957	0.598025	67.669198	30.307199	696.6494	23.145019	43.852046	55.27924
Other_Gemmatimonadaceae	0	0	0	0	0	0	0	0	0	7.17574	1.35935	2.3946	0.337041	0.238627	1.22629
Other_Gemmatimonadota	0.176491	0.034909	0.034578	0.482271	0.805805	0.106519	0	0.065304	0.072968	14.58979	14.462419	20.30769	54.63713	74.560297	60.80226
Other_Halobacteriovoraceae	2.59392	6.94936	8.76601	27.2736	55.192	69.9491	134.92	38.2162	100.741	42.6648	33.6562	8.40241	0.1852	0.040054	0.181062
Other_Hymenobacteraceae	0	0	0.009592	0	0	0	0	0	0	0	17.6324	6.01313	0	1.01841	1.32621
Other_Hyphomicrobiaceae	0	0	0	0	0	0	0	0	0	0	0	0	0	0.754837	1.66145
Other_Hyphomicrobiales	12.286113	1.423896	4.385038	20.37381	13.070618	3.059697	33.210899	196.386463	93.431306	4574.386685	110.117043	1140.541655	838.971892	136.178328	522.675941
Other_Hyphomonadaceae	0	0.018623	0.011298	0.033101	0	0	5.892233	10.244521	5.062273	99.128895	23.579732	46.345053	12.912556	8.438296	20.676569
Other_Ignavibacteriaceae	0.025716	0.008693	0.025293	0.406876	0.312884	0.057439	0	0	0	1.2299	0.576545	2.00454	0.76402	0.479538	2.91852
Other_Ignavibacteriales	0.151747	0	0.073299	0.430384	0.235321	0.086947	0	0	0	1.39502	0.38213	1.97701	0.767696	0.855653	2.70769
Other_Ignavibacteriota	4.232075	1.438698	2.217798	37.553619	29.905144	9.640387	0.072357	0.43618	1.055695	124.897206	53.546151	201.31207	67.825212	54.517825	269.88932
Other_Ilumatobacteraceae	0	0	0	0	0	0	0	0	0	0	0	10.229864	1.218026	0.0885	12.561527
Other_Kiloniellaceae	0	0	0	0	0	0	0	0	0	0.167838	0.66161	0	0.234023	3.27364	0
Other_Kineosporiaceae	0	0	0	0	0	0	0	0	0	0	0	0.540177	0.172585	0	0.647861
Other_Lentimicrobiaceae	0	0	0	0	0	0	0.09283	0	0	0	0.110567	12.0984	0.032649	0.123637	0.059974
Other_Lysobacterales	0	0	0	0	0.012035	0.035028	0	0	0	44.3819	1.741297	6.49972	37.0112	7.29964	11.51238
Other_Maricaulaceae	0	0	0	0.079416	0.017028	0	0.130643	0	0.728886	180.6101	82.774286	90.060729	16.200119	11.348368	40.145913
Other_Marinifilaceae	0.126521	0.044807	0.072075	0.659444	0.668035	0	0	0	0	1.29841	0.634113	3.96832	0.863884	0.835792	4.69519
Other_Marinobacteraceae	15294.40314	25782.0075	22018.30863	1412.181375	1327.180302	1876.094286	21.881933	25.200589	25.895649	0.638304	0	0.604659	0.214368	0.135603	0.087605
Other_Marivirgaceae	0	0	0	0.052656	0	0	0	0	0	0	35.8132	15.20911	0	1.645411	3.86688
Other_Melioribacteraceae	0.029757	0.010078	0.04676	0.303996	0.171719	0.04995	0.026773	0	0	1.26394	0.537786	1.89468	0.662957	0.425029	2.69364
Other_Microbacteriaceae	0	0	0	0	0	0	0	0	0	3.51185	0.111513	0	0.658677	0	0
Other_Microscillaceae	0	0	0	0	0	0	0	0	0	0	19.1779	7.62913	0.056973	0.732531	1.88455
Other_Microthrixaceae	0	0	0	0	0	0	0	0	0	0	0	1.593637	0.238925	0.011424	1.918735
Other_Miltoncostaeaceae	0	0	0	0	0	0	0	0	0	0	0	0.558297	0.061729	0	0.880222
Other_Minwuiales	1.99333	0.31957	0.913469	3.84844	2.57782	0.401443	3.97312	31.246	13.4591	15.0243	15.0231	4.25374	31.4101	19.3523	15.618
Other_Myxococcales	0.21636	0.152684	0.705481	2.99537	0.815507	0.227242	9.678804	4.978244	3.54767	57.10837	146.464396	303.376039	675.745752	832.50228	1444.160106
Other_Myxococcota	0	0.036103	0.192555	0.479145	0.418776	0.093046	3.562564	2.110841	1.545064	32.190934	48.598081	173.507057	237.721738	287.901404	514.478053
Other_Nevskiaceae	0	0.012356	0.028511	0	0	0	0.426718	0	0.534833	0.100128	0.262775	0.141852	0	0	0
Other_Nitrobacteraceae	0	0	0	0	0	0	0	0	0	1.91449	1.2632	22.7105	0.518577	1.11651	1.64606
Other_Nitrospirota	0	0	0	0	0	0	0	0	0	0	0	0.53157	0.136658	0.027776	1.07484
Other_Oceanibaculaceae	0	0	0	0	0.009519	0	0	0	0	312.45954	4.491985	2.905471	34.329811	1.006071	0.12262
Other_Oceanospirillales	112.596081	137.585401	113.978619	7.581686	7.567192	9.494101	0.200201	0	0.156661	0	0	0	0.017631	0	0
Other_Opitutaceae	0	0	0.007386	0	0	0	0.374537	0.16934	0.184857	0	0	0	0	0.012902	0
Other_Paracoccaceae	66.282271	49.909625	62.559016	1850.54605	362.228453	169.803016	513.034796	1401.644208	3930.23791	258.958608	160.915084	83.441669	322.655566	255.880228	277.630449
Other_Paraliomyxa	0	0	0	0	0	0	0	0	0	4.13696	0.598542	2.00117	0.212256	0.162257	0.966809
Other_Parvibaculaceae	0	0	0	0	0	0	0	0	0	1.27	1.73519	0	0.642746	1.16759	0.41127
Other_Parvularculaceae	11.4444	10.8475	17.0801	83.6759	55.7009	43.5424	43.1665	7.44811	21.0732	5.99172	3.16638	3.5113	0.306848	0.274362	1.072542
Other_Phycisphaeraceae	0.714123	0.231674	0.544933	1.405426	1.291307	1.518856	54.2123	33.49525	54.6047	68.580563	94.10004	60.178517	385.611098	463.632201	237.689704
Other_Phycisphaerales	4.27688	0.624751	1.578999	3.100503	4.313345	3.394776	125.3037	63.421304	126.2603	334.660984	441.381559	441.493027	1585.138408	2107.78607	1652.38203
Other_Phyllobacteriaceae	147.784574	19.073483	58.923283	284.92039	156.650932	36.390897	411.82955	2352.602519	1167.071139	1004.189274	1176.157955	296.672601	2399.970901	1465.144788	1263.503024
Other_Pirellulales	0	0	0	0	0	0	0	0	0	27.2414	46.3265	13.0055	29.6233	39.2515	46.1051
Other_Planctomycetota	1.544177	0.647943	1.497503	2.061444	2.252905	1.621692	76.1921	41.321	81.802796	3592.193569	4363.29498	4774.811809	16667.06753	22420.81861	17088.08651
Other_Polyangiaceae	0	0	0	0	0	0	0	0	0	1.05349	1.06628	0.214754	0.703139	1.07982	0.360626
Other_Prolixibacteraceae	0	0	0	0	0	0	0.019865	0	0	0.284262	0.188243	14.70125	0.013815	0.148576	0.316958
Other_Propionibacteriaceae	17.1257	1.80416	2.28677	20.7756	13.0661	14.9565	4.94365	41.3944	11.7172	12.8288	3.23677	4.97653	0.426553	0.019223	0.130412
Other_proteobacteria	122.468753	24.060354	52.325048	198.281225	152.816354	179.273878	3556.76711	2071.094337	3588.386701	611.426062	1180.211702	472.95963	771.904286	591.759427	2799.623081
Other_Pseudomonadaceae	0.114825	0	0.011166	0.029494	0.056227	0	0	0	0.188246	0.160332	0.041386	0.620865	0.206439	0	1.11428
Other_Pyrinomonadaceae	0	0.077468	0.014438	0.269551	0.391181	0.213853	0	0	0	1.37217	0.591214	1.45958	0.876737	0.368178	2.57503
Other_Rhizobiaceae	13.15544	1.94194	6.093606	26.73428	15.15236	3.936966	41.546506	245.129167	111.107347	125.880713	108.579149	33.876345	231.744848	139.47061	133.508201
Other_Rhodobacterales	24.434768	20.473009	21.209107	81.687315	125.133965	180.262	295.356013	116.44818	236.13932	123.015749	81.814744	92.279546	52.573548	208.60328	313.279427
Other_Rhodobiaceae	6.525599	19.53624	32.791133	92.9442	200.9152	234.259	424.9324	126.3162	289.302007	149.72289	106.727575	29.95499	9.881385	12.326277	14.25883
Other_Rhodocyclaceae	0	0	0	0	0	0	0	0	0	28.6477	0.205182	7.71618	4.1234	0.175739	2.373181
Other_Rhodospirillaceae	1.46824	0.281762	0.904998	4.18559	2.34296	0.517705	5.03144	33.3921	18.6191	16.2081	16.5238	3.52088	36.2382	19.8887	17.9022
Other_Rhodospirillales	2.06027	4.5604	6.97788	18.8055	41.8884	45.6105	82.4632	25.4036	58.1336	30.68153	24.443026	23.30949	5.942739	1.560334	1.392932
Other_Rickettsiales	0	0	0.019155	0	0.062606	0	1.405662	0	0	16.528547	5.641776	733.70057	0.716963	6.416366	9.108871
Other_Roseobacteraceae	5382.327395	773.535097	1171.48779	8819.5848	5625.526347	6059.4023	2797.042236	12901.09079	3805.575538	4951.03832	920.911857	1799.749582	347.87023	380.946454	302.72759
Other_Sandaracinaceae	0.056958	0.168883	0.485205	0.011246	0.350316	0.098307	10.544664	4.226597	4.813736	78.008338	210.302018	456.422984	1061.24757	1338.43889	2232.76724
Other_Saprospiraceae	0	0.083553	0.031982	1.141291	0.887342	0.189533	0	0	0	3.21734	1.256611	5.85992	1.609359	1.384191	6.16965
Other_Schleiferiaceae	0	0	0	0	0.011159	0	1.253046	0.406037	1.895728	0	0	0.771331	0	0	0
Other_Simkaniaceae	0	0.113697	0.059554	0.830783	0.705334	0.189399	0	0	0	3.08343	1.69578	5.38925	2.22296	1.90603	8.67471
Other_Solirubrobacteraceae	0	0	0	0	0	0	0	0	0	0	0	0.529839	0.085579	0	0.460976
Other_Solirubrobacterales	0	0	0	0	0	0	0	0	0	2.90395	0.051314	0	0.369109	0	0
Other_Sphingobacteriales	0	0	0	0	0	0	0.032491	0	0	0.240643	0.177263	24.8592	0.032551	0.18663	0.368017
Other_Sphingomonadaceae	0.473507	0	0.114024	0.26655	0.099422	0.068841	9.633265	12.851095	29.796409	0.470104	0.687608	0.26286	11.395224	2.125509	0.441407
Other_Sphingomonadales	0	0	0.031757	0	0.04016	0	2.965931	1.684856	8.500376	0.074027	1.757645	4.27942	1.93143	0.726799	0.254658
Other_Spirosomataceae	0.023646	0.021046	0.053362	0.910503	0.723417	0.161886	0	0	0	2.37018	1.204866	4.03633	1.537429	1.12233	5.44212
Other_Stappiaceae	0	0	0	0	0.02945	0	0	0	0	23.511621	74.93677	64.04409	10.004123	17.961951	9.79268
Other_Sterolibacteriaceae	2.958274	0.848216	0.584435	1.49095	0.441285	2.59626	1.527468	7.104689	2.632428	10.879469	3.716767	5.86136	0.066113	0.06191	0
Other_Sutterellaceae	0	0	0.057177	0.051542	0	0.057698	0	0	0	0	0.071392	0.259519	0	0.035715	0
Other_Synergistaceae	0	0	0.011763	0.342393	0.213109	0.172102	0	0	0	1.35574	1.22179	2.04937	0.702129	0.484972	2.54794
Other_Tenuifilaceae	0	0	0	0	0	0	0.024608	0	0	0.299638	0.079191	10.0316	0.034297	0.102239	0.137518
Other_Thermoanaerobacterales	0	0	0	0	0	0	0	0	0	0	0	1.43711	0.287479	0	1.51457
Other_Thermodesulfobacteriota	0.274649	0	0.155941	0.789278	0.772666	0.162568	0	0	0	1.82588	0.884178	4.31054	1.08885	1.2202	7.26948
Other_Trueperaceae	0	0.023206	0.013053	0.554732	0.432912	0.192105	0	0	0	1.7045	0.776028	1.66643	1.0256	0.801662	3.58882
Other_Woeseiaceae	0	0	0	0	0	0	0	0	0	27.12431	2.53069	6.04337	22.281207	4.492108	8.40476
Owenweeksia	0	0	0	0	0	0	0	0	0	0.949288	0.212604	25.9267	0	0.121025	0.263728
Pacificimonas	0	0	0	0	0	0	0.599712	0	0.927745	0.130998	0	0	0.36103	0.081404	0.036889
Pacificoceanicola	7.05613	4.753606	8.15933	37.31095	24.61148	13.919346	25.15611	73.94365	47.21876	25.820233	35.282863	7.778948	72.5148	42.222458	36.808612
Paenirhodobacter	0	0	0	0	0	0	0	0	0	0.147388	0.220201	1.73509	2.15286	8.43015	14.0734
Palleronia	0	0	0	0	0	0	0	0	0	0.2794	0.195915	2.4227	1.15252	5.66532	8.60615
Pannonibacter	0	0	0	0	0	0	0	0	0	0.318853	0	0	1.31787	0.126796	0
Paracoccus	1.29125	0.302097	0.780335	3.84209	2.3384	0.454008	4.96107	30.1749	15.0403	70.973348	21.932664	50.001046	45.633423	59.820386	81.053599
Paradevosia	0	0	0	0	0	0	0	0	0	12.3631	0	3.12851	1.95908	0.144313	1.13861
Pararhodobacter	23.37785	1.811601	3.165012	23.30211	14.43655	14.973842	10.38087	76.0072	28.9737	56.00675	19.01396	17.67097	35.922524	23.806941	25.569319
Paroceanicella	0	0	0	0	0	0	0	0	0	0.648857	0.933332	6.52599	5.03964	20.68616	37.0469
Parvibaculum	0.292361	0.18875	0.535879	0.129382	0.205752	0.154477	0.101141	0	5.632106	424.48078	276.782213	54.94656	213.162383	257.951936	115.656812
Parvularcula	15.142	14.9881	28.6338	163.322303	87.299792	67.7324	68.5888	20.4111	30.1049	24.31144	9.890563	9.050935	1.511881	0.925744	3.500002
Pedobacter	0	0	0	0	0	0	0.085004	0	0	0.538837	0.131954	20.40563	0.016633	0.250671	0.101814
Pelagerythrobacter	0	0	0	0	0	0	0	0	0	1.826753	0.180945	2.67643	0.764935	0.904329	1.103268
Pelagibacterium	0	0	0.043367	0	0.072752	0.067204	0.922128	1.060425	0	234.345925	24.623882	235.090632	122.468354	158.472733	155.642155
Pelagicoccus	0	0	0.030736	0	0	0	0	0	0	0	15.3605	6.02126	0	0.709787	1.13257
Phaeovulum	0	0	0	0	0	0	0	0	0	1.18442	0.038345	0	6.09246	0.460241	0.020827
Phenylobacterium	0	0	0	0	0	0	0	0	0	5.87682	1.32918	1.52532	0.356551	0.314402	0.821025
Phycisphaera	0.144571	0	0.025407	0	0.028002	0.051548	0	0	0	159.36918	182.56142	47.311632	1244.7025	1309.4361	153.9758
Phyllobacterium	3.54267	0.428773	1.898151	6.25371	3.738924	1.04206	6.60468	44.8592	20.7512	17.592586	21.492636	4.3347	43.441014	27.55413	21.90528
Pigmentiphaga	0	0	0	0	0	0	0	0	0	0.864518	0.080041	0.81623	0.349793	0.820921	0.631065
Pikeienuella	0	0	0	0	0	0	0.018459	0	0.033568	1.37457	1.01362	0	0.070565	0.13219	0.015861
Planotetraspora	0	0	0	0	0	0	0	0	0	0	0	1.27733	0.039532	0	0.892697
Pleomorphomonas	1.31028	0.157873	0.647941	4.07907	2.09486	0.672051	4.91209	25.9227	16.2397	13.3387	12.6932	2.3032	27.1467	16.1685	13.8462
Polaromonas	0	0	0	0	0	0	0	0	0	1.4619	0.033114	0.059676	5.72105	0.331741	0
Polycyclovorans	0	0	0.018711	0.013008	0	0	2.196301	0.222077	1.25195	0.323958	0.351704	0.397561	0	0	0.047239
Pontibacter	0.273552	0	0.026714	1.341323	0.805512	0.371356	0	0.102408	0.074598	3.41627	2.601776	4.13033	2.360608	1.612561	9.37212
Ponticaulis	0.430557	1.96488	4.8746	10.8397	32.495602	37.0627	79.3749	16.2458	45.021046	38.83105	50.16077	16.03637	1.764169	0.609312	1.422127
Pontivivens	1.211663	5.36848	10.76292	25.3479	64.4548	72.5886	134.8486	39.811	86.7443	41.3414	35.7648	7.82862	0.226566	0.012057	0.270402
Portibacter	0	0	0	0	0	0	0	0	0	0	0.27625	28.0348	0	0.319455	0.523286
Poseidonocella	0.052207	0.285802	0.284825	9.93923	1.59994	0.709172	2.18264	5.51313	18.6421	0	0.037653	0	0	0	0
Prolixibacter	0	0	0	0	0	0	0	0	0	0.085892	0.067893	10.2944	0.039351	0.117267	0.072733
Promicromonospora	0	0	0	0	0	0	0	0	0	0	0	1.309179	0.134958	0	1.539478
Pseudaestuariivita	18.5673	2.04022	2.33136	23.1419	13.9596	17.6467	5.71926	48.3892	9.81113	17.0421	3.4064	6.70465	0.709368	0.138559	0.243184
Pseudaminobacter	0	0	0	0	0	0	0.163606	0.537613	1.37301	0.083634	0.08619	0.077836	0.789169	2.22675	4.91279
Pseudochelatococcus	0	0	0	0	0.009677	0	0	0	0	4.9863	1.527337	35.9581	1.436287	2.020883	2.95225
Pseudohoeflea	6.01631	0.534604	2.319032	11.51759	6.69309	1.365059	16.7694	98.1468	47.58	35.0315	44.9148	10.84988	97.433	58.9819	51.4898
Pseudomonas	0	0	0	0	0	0.268486	0	0	0	0	0	0	0	0	0
Pseudonocardia	0	0	0.019317	0	0	0	0	0	0	0	0	1.458258	0.319254	0	1.865162
Pseudooceanicola	2.16343	0.180437	0.670364	4.2206	2.192245	0.71849	5.94187	29.9303	19.2305	19.888238	16.804817	6.685281	45.03174	27.38828	27.691828
Pseudooctadecabacter	7.04191	7.013453	14.36158	43.55006	80.14377	86.288265	170.54385	132.882	144.7605	67.3944	74.5071	13.24783	81.309252	48.996225	42.057877
Pseudophaeobacter	0	0	0	0	0	0	0	0	0	0.412564	0.428645	1.67468	1.485	6.1883	8.57475
Pseudoprimorskyibacter	0	0	0	0	0	0	0	0	0	13.9282	0	4.22462	2.18055	0	1.22637
Pseudosulfitobacter	0	0	0	0	0	0.059874	0	0	0	4.64066	1.075463	1.947809	1.907878	6.036778	8.61524
Pseudovibrio	6.89735	0.957983	3.02174	14.25633	7.35365	1.307736	18.9222	103.5768	53.2418	45.0722	54.8717	10.13385	107.2111	65.5492	57.4213
Psychroserpens	0	0	0	0	0	0	0	0	0	0	0.090588	21.6604	0.086388	0.092866	0.309573
Pukyongiella	0	0	0	0	0	0	0	0	0	0.420093	0.275248	2.08078	0.951326	4.17359	6.63366
Puniceibacterium	0	0	0	0.043043	0	0	0	0	0	0.482611	0.829682	4.84893	2.81643	13.53969	18.51207
Qipengyuania	0.111663	0	0	0.064214	0.024206	0	4.108207	6.776265	10.046852	0.514427	2.03572	4.56013	3.359892	0.937261	0.633602
Reichenbachiella	0	0	0	0	0	0	0.155838	0	0	2.145449	0.494557	108.68808	0.231243	0.930196	1.024927
Rhabdonatronobacter	16.1691	1.38109	2.06384	20.0488	12.5175	14.9344	5.42526	48.577	10.9739	14.5693	3.39467	6.27596	0.601056	0.177277	0.08906
Rhabdothermincola	0	0	0	0	0	0	0	0	0	0	0	1.915741	0.206428	0.005976	1.718909
Rhizobium/Agrobacterium group	9.46329	1.681198	4.323002	19.02202	11.38829	2.745094	26.896125	153.226316	84.778816	132.248707	82.627507	92.474381	191.282293	157.676224	185.690237
Rhodobacter	1.73058	0.369283	0.848431	4.03275	2.5983	0.612417	5.17095	28.3557	17.2913	43.62293	16.738756	23.682764	44.898995	57.180088	72.76572
Rhodobium	0	0	0	0	0	0	0	0	0	0.700894	0	1.13482	0.378759	0.385415	0.465983
Rhodocaloribacter	0	0	0	1.27181	0.584331	0	0	0	0	1.39885	0.836243	4.63569	0.560817	0.831799	3.75497
Rhodocytophaga	0.028406	0.019229	0.022329	0.435176	0.282848	0.158834	0	0	0.046347	0.894381	0.616136	1.47636	0.819123	0.704486	3.26133
Rhodoferax	0	0	0	0	0	0	0	0	0	0.176242	0.04679	0.027998	0.100773	0.138428	0.10794
Rhodophyticola	10.70499	1.509958	4.56285	20.14098	11.04341	2.812169	26.4918	150.3618	72.8122	88.9363	74.249872	24.01205	160.67107	90.228025	83.57717
Rhodovulum	4.02721	0.595674	2.107066	10.393733	5.44874	1.301269	12.36389	87.2246	44.9272	54.977741	42.877231	15.49393	89.276871	58.090226	62.584014
Robiginitomaculum	0	0	0	0.01828	0	0	0	0	0	4.67139	0.877961	2.32302	0.405793	0.305268	0.915459
Roseibaca	0	0	0	0.021444	0.008276	0	0	0	0	0.115709	0.181416	1.85146	1.3541	4.98781	7.98932
Roseibacterium	0	0.037453	0.010432	0.235055	0.008069	0	0.052735	0	0	9.355881	15.784486	99.572283	76.865823	313.58201	478.681548
Roseibium	5.72727	1.123612	2.945779	13.752953	7.62714	1.934141	19.109897	110.100757	58.605082	108.676789	57.347766	33.014233	127.865109	85.523681	90.966385
Roseicyclus	0	0	0.008333	0.464314	0.060251	0.026668	0.530048	0	0.235074	31.583408	49.336128	361.004151	271.095874	1138.57591	1738.96167
Roseihalotalea	0	0	0	0	0	0	0.028957	0	0	0.088245	0.046471	10.4455	0	0.087627	0.112074
Roseinatronobacter	0	0	0	0	0	0	0	0	0	16.93851	1.09608	33.31705	3.025543	1.477353	3.2649
Roseisalinus	0	0	0	0	0	0	0	0	0	18.8168	0	4.81745	2.48645	0.243302	1.80886
Roseitalea	392.87327	53.688368	159.656047	758.32445	434.27017	105.124851	1080.478068	6289.0131	3179.4272	2654.68584	3071.780698	664.57674	6388.84787	3764.772222	3242.702866
Roseitranquillus	0	0	0	0	0	0	0	0	0	0.044223	0.25616	1.42377	0.871329	4.78662	7.67582
Roseivirga	0	0	0	0	0	0	1.001143	0	0.479159	0.149668	0.074447	12.709602	0	0.037387	0.125333
Roseivivax	0	0	0	0	0	0	0	0	0	19.3652	0.196688	2.73725	15.54326	0.878392	1.38678
Roseobacter	14.329928	13.831431	22.037537	83.54558	98.574524	96.34914	176.737558	169.96333	157.29202	141.14395	95.390543	30.79862	124.959098	72.244111	68.78902
Roseomonas	0	0	0	0	0	0	0	0	0	1.9981	0	0	9.1237	0.497995	0.093329
Roseovarius	88.57511	13.103735	14.926734	125.45227	89.659292	124.032243	88.584731	300.0219	133.7851	1468.061057	87.401707	2169.687958	1480.107575	2382.902144	1487.110119
Rubellimicrobium	4.63422	0.616545	1.420641	8.86358	4.95769	1.246266	12.15301	76.3678	36.2483	28.4352	36.0335	6.71618	72.4244	41.6909	37.4856
Rubritepida	2.93364	0.244096	1.05804	4.43214	2.62296	0.609201	5.55032	32.9047	16.3914	13.8554	17.4402	3.69983	33.1994	19.8055	17.9894
Ruegeria	8.8068	5.244572	10.057981	34.78614	50.82424	64.980853	133.32169	143.6828	130.8474	70.12807	79.625551	20.97637	110.452013	70.373268	68.504504
Rufibacter	0	0	0	0	0	0	0	0	0	0.245589	0.042223	10.9796	0.037673	0.061104	0.046026
Sagittula	1.66027	0.017666	0.080647	0.749556	0.01165	0.237552	0.546107	0.312845	0	21.038036	9.989111	35.411042	7.018078	5.876162	4.92432
Salegentibacter	0	0	0	0	0	0	0	0	0	0.254941	0.160493	8.03893	0.023381	0	0.12942
Salipiger	0	0	0	0	0	0	0	0	0	6.090956	1.5134	13.75363	9.547726	26.50019	36.10925
Sandaracinus	0	0	0.006526	0	0.019818	0	0.099847	0	0	1.222904	2.448081	5.01113	11.80527	14.13624	25.24408
Sanyastnella	0	0	0	0	0	0	0	0	0	0	0	8.31773	0	0.033007	0.073973
Segetibacter	0	0	0	0	0	0	0	0	0	0.066858	0	9.65287	0	0.09972	0.094122
Shinella	0	0	0	0	0	0	0	0	0	0.819778	0	0.495878	0.470311	0.465563	0.62704
Sinirhodobacter	0	0.020888	0	0	0	0	0	0	0	1.3617	0.043819	0.712404	0.176313	0.338865	0.095666
Sinorhizobium/Ensifer group	0	0	0	0	0	0	0	0	0	3.89137	0.521128	29.2472	1.18016	1.00946	1.79643
Solimonas	0	0	0	0	0	0	1.26212	0	0.810386	0	0.175105	0.319403	0.041573	0	0.099455
Solirubrobacter	0	0	0	0	0	0	0	0	0	0	0	0.864329	0.081613	0.006809	0.931465
Sphaerisporangium	0	0	0	0	0	0	0	0	0	0	0	1.263279	0.183505	0.076577	1.900002
Sphaerobacteraceae	0	0	0	0	0	0	0	0	0	0.244554	0.042053	12.9093	0	0.081127	0.206249
Sphingobacterium	0	0	0	0	0	0	0	0	0	0	0	10.6133	0.0279	0.030102	0.135179
Sphingobium	3.08869	0.070989	1.02378	4.09961	2.21761	0.313439	4.27376	28.5518	14.881	18.2521	15.63843	7.16858	29.918888	19.475196	18.45913
Sphingomonas	0.136035	0.096782	0.025756	0.994801	0.79143	0.321867	0.414007	0.201581	0.442855	20.16083	4.529049	10.10899	4.324879	2.033874	9.622875
Sphingopyxis	0	0	0.013877	0	0	0	0.19728	0	0	6.937744	12.360201	5.833831	1.26385	2.07443	1.761475
Stappia	0.061854	0	0.105624	0.047181	0.047403	0.117969	0.435463	0.401537	0.292452	432.407985	1502.475755	1183.226864	183.979441	355.403216	184.805677
Streptomyces	0	0	0	0	0	0	0	0	0	0.319082	0.23685	3.01848	1.92614	8.37384	12.2787
Sulfitobacter	12.019858	21.550606	30.05335	88.19221	156.56872	220.727186	433.22279	178.0337	342.5953	231.26361	129.529688	52.907059	84.95659	59.584132	46.758873
